,cluster,title
19000,1,Lexicon Organisation and Contextual Methods for Online Handwritten Pitman's Shorthand Recognition.
19007,1,Efficient human annotation schemes for training object class detectors.
19008,1,Fast local hardware processing for analysis of large databases.
19011,1,Multiple-object estimation techniques for challenging scenarios.
19012,1,A web-based collaborative decision making system for construction project teams using fuzzy logic.
19022,1,Web on TV: designing web content for enhanced user experience on an Internet-connected television device.
19024,1,Multi evidence fusion scheme for content-based image retrieval by clustering localised colour and texture features.
19025,1,"Creation, integrating and deployment of diagnoser for web services."
19031,1,A generic feedback mechanism for component-based systems.
19034,1,Distributed protocols for digital signatures and public key encryption.
19041,1,Semantic primitives for object-oriented programming languages.
19048,1,Bayesian learning for data-efficient control.
19051,1,Intelligent computer assisted instruction for arithmetic skills.
19064,1,A method for rigorous development of fault-tolerant systems.
19069,1,A flexible model supporting QoS and reallocation for grid applications.
19075,1,Multiscopic neuro-vision for two and three dimensional object recognition and classification.
19076,1,Higher-order constrained Horn clauses for higher-order program verification.
19082,1,Extending access through touch : a specification for a haptic graphic display.
19088,1,A Software Development Process Model for Students of Object Technology.
19091,1,Architectures for quantum computation under restricted control.
19092,1,A text representation language for contextual and distributional processing.
19097,1,A visual adaptive authoring framework for adaptive hypermedia.
19100,1,Novel artificial neural network architectures and algorithms for non-linear dynamical system modelling and digital communications applications.
19103,1,Matrix factorization and explanation for package recommendations.
19105,1,Exploring the fundamental differences between compiler optimisations for energy and for performance.
19112,1,"Collaborative evolutionary computation for large, multi-project programme resource scheduling."
19113,1,Effective techniques for handling incomplete data using decision trees.
19118,1,Intelligent interface agents for biometric applications.
19131,1,Exploratory environments for functional programming.
19136,1,Physically based mesh-free deformation framework and techniques for computer graphics.
19137,1,Requirements engineering for model transformation development.
19138,1,Resource management strategies for Gigabit wireless multimedia systems.
19146,1,Strategy iteration algorithms for games and Markov decision processes.
19149,1,Development of a weight-based topological map-matching algorithm and an integrity method for location-based ITS services.
19150,1,Automatic code generation for autonomous mobile robots.
19154,1,Adaptive spectral analysis for speech-sound recognition.
19160,1,Incremental high quality probabilistic roadmap construction for robot path planning.
19165,1,Operating system design for large personal workstations.
19167,1,Adaptive learning for modelling non-stationarity in EEG-based brain-computer interfacing.
19169,1,Algorithm to layout (ATL) systems for VLSI design.
19171,1,Sparse-Matrix Techniques for Non-Linear Network Analysis on a Small Computer.
19173,1,Modelling and control techniques for patient general anaesthesia.
19174,1,Clustering algorithms for large scale graph data.
19175,1,"Natural scene classification, annotation and retrieval : developing different approaches for semantic scene modelling based on Bag of Visual Words."
19176,1,Development of novel electrical power distribution system state estimation and meter placement algorithms suitable for parallel processing.
19178,1,Information discovery for interoperable autonomous database systems.
19180,1,An artificial intelligence framework for experimental design and analysis in discrete event simulation.
19181,1,A new parallelisation technique for heterogeneous CPUs.
19200,1,Annotated transition systems for verifying concurrent programs.
19210,1,A self-organizing controller for dynamic processes.
19211,1,Learning algorithms for adaptive digital filtering.
19213,1,Formations : explicit support for groups in Collaborative Virtual Environments.
19216,1,Computer-aided design of compensators for nonlinear feedback control systems.
19218,1,Knowledge acquisition from user reviews for interactive question answering.
